"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,52169,52169,512,163,"void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul>)",256,0,0,4,0,16,"FetchSize",4.687500,1940375642234453,1940375642237093
2,2,"Agent 2",1,52169,52169,147456,163,"void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul>)",256,0,0,4,0,16,"FetchSize",13.750000,1940375643068379,1940375643071619
3,3,"Agent 2",1,52169,52169,128,186,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>::result_type*)",128,0,0,4,0,16,"FetchSize",2.312500,1940375647010646,1940375647012326
4,4,"Agent 2",1,52169,52169,512,174,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"FetchSize",2.562500,1940375647224167,1940375647226767
5,5,"Agent 2",1,52169,52169,98304,121,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"FetchSize",8.500000,1940375647430489,1940375647432489
6,6,"Agent 2",1,52169,52169,256,121,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"FetchSize",1.062500,1940375647607290,1940375647608490
7,7,"Agent 2",1,52169,52169,256,169,"__amd_rocclr_initHeap",256,0,0,8,0,32,"FetchSize",1.812500,1940375751353087,1940375751356207
8,8,"Agent 2",1,52169,52169,4096,257,"_mla_decode_gluon",256,0,0,104,0,80,"FetchSize",1269.375000,1940375751566648,1940375751575488
9,9,"Agent 2",1,52169,52169,98304,258,"_mla_reduce_project_value_kernel",512,0,0,16,0,32,"FetchSize",6947.500000,1940375754059875,1940375754072275
10,10,"Agent 2",1,52169,52169,4096,257,"_mla_decode_gluon",256,0,0,104,0,80,"FetchSize",1268.000000,1940375754574758,1940375754583318
11,11,"Agent 2",1,52169,52169,98304,258,"_mla_reduce_project_value_kernel",512,0,0,16,0,32,"FetchSize",6946.500000,1940375754774280,1940375754786480
