"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,7729,7729,256,145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652246737719,2869652246740199
2,2,"Agent 2",1,7729,7729,256,145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652247718285,2869652247719925
3,3,"Agent 2",1,7729,7729,256,145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652247781565,2869652247783205
4,4,"Agent 2",1,7729,7729,256,145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652247839966,2869652247841566
5,5,"Agent 2",1,7729,7729,256,145,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652247894246,2869652247895526
6,6,"Agent 2",1,7729,7729,256,34,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652247950006,2869652247951286
7,7,"Agent 2",1,7729,7729,512,34,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652248005486,2869652248008166
8,8,"Agent 2",1,7729,7729,98304,34,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",256,0,0,4,0,16,"MfmaUtil",0.00000000e+00,2869652248064247,2869652248067447
9,9,"Agent 2",1,7729,7729,512,175,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"MfmaUtil",0.00000000e+00,2869652248122527,2869652248125487
10,10,"Agent 2",1,7729,7729,512,175,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"MfmaUtil",0.00000000e+00,2869652248229208,2869652248231888
11,11,"Agent 2",1,7729,7729,512,175,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"MfmaUtil",0.00000000e+00,2869652248290008,2869652248293088
12,12,"Agent 2",1,7729,7729,3072,179,"_kda_recurrent_decode_kernel",64,0,0,84,0,48,"MfmaUtil",0.00000000e+00,2869652343109775,2869652343115015
13,13,"Agent 2",1,7729,7729,3072,179,"_kda_recurrent_decode_kernel",64,0,0,84,0,48,"MfmaUtil",0.00000000e+00,2869652343608547,2869652343614107
