"Correlation_Id","Dispatch_Id","Agent_Id","Queue_Id","Process_Id","Thread_Id","Grid_Size","Kernel_Id","Kernel_Name","Workgroup_Size","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Counter_Name","Counter_Value","Start_Timestamp","End_Timestamp"
1,1,"Agent 2",1,52481,52481,512,70,"void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul>)",256,0,0,4,0,16,"LDSBankConflict",0.00000000e+00,1940389090706811,1940389090709251
2,2,"Agent 2",1,52481,52481,147456,70,"void at::native::vectorized_elementwise_kernel<16, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::Float8_e4m3fn>, std::array<char*, 1ul>)",256,0,0,4,0,16,"LDSBankConflict",0.00000000e+00,1940389091341935,1940389091344775
3,3,"Agent 2",1,52481,52481,128,187,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(long)#1}>::result_type*)",128,0,0,4,0,16,"LDSBankConflict",0.00000000e+00,1940389095560584,1940389095562264
4,4,"Agent 2",1,52481,52481,512,176,"__amd_rocclr_copyBuffer",512,0,0,8,0,32,"LDSBankConflict",0.00000000e+00,1940389095771266,1940389095773866
5,5,"Agent 2",1,52481,52481,98304,146,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"LDSBankConflict",0.00000000e+00,1940389095866306,1940389095868546
6,6,"Agent 2",1,52481,52481,256,146,"void at::native::vectorized_elementwise_kernel<8, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul> >(int, at::native::FillFunctor<c10::BFloat16>, std::array<char*, 1ul>)",256,0,0,4,0,16,"LDSBankConflict",0.00000000e+00,1940389095935227,1940389095936707
7,7,"Agent 2",1,52481,52481,256,171,"__amd_rocclr_initHeap",256,0,0,8,0,32,"LDSBankConflict",0.00000000e+00,1940389199654276,1940389199657356
8,8,"Agent 2",1,52481,52481,4096,257,"_mla_decode_gluon",256,0,0,104,0,80,"LDSBankConflict",8.36763309e-02,1940389199722556,1940389199731556
9,9,"Agent 2",1,52481,52481,98304,258,"_mla_reduce_project_value_kernel",512,0,0,16,0,32,"LDSBankConflict",0.00000000e+00,1940389202428364,1940389202440884
10,10,"Agent 2",1,52481,52481,4096,257,"_mla_decode_gluon",256,0,0,104,0,80,"LDSBankConflict",8.59805266e-02,1940389202872807,1940389202881607
11,11,"Agent 2",1,52481,52481,98304,258,"_mla_reduce_project_value_kernel",512,0,0,16,0,32,"LDSBankConflict",0.00000000e+00,1940389202930967,1940389202943247
